Off CD,Fo Name,Auth No,P/L Eff Dt,P/L exp Dt,Permit Status,Allotment Number,Allotment Name,Lvsk #,Lvsk Kind,Pd Beg Dt,Pd End Dt,Type Use,PL %,Aums
LLMTC02000,MILES CITY FIELD OFFICE,2502504,03/01/2012,02/28/2022,,01005,MEDEARIS - SCHYE,4,CATTLE,3/1/2012,2/28/2013,CUSTODIAL,100,50
LLMTC02000,MILES CITY FIELD OFFICE,2502505,09/08/2011,02/28/2021,,01006,MCNAMARA UNIT,18,CATTLE,3/1/2011,2/28/2012,CUSTODIAL,100,212
LLMTC02000,MILES CITY FIELD OFFICE,2502507,03/01/2014,02/28/2024,,00967,T G CREEK,3,CATTLE,3/1/2014,2/28/2015,CUSTODIAL,100,38
LLMTC02000,MILES CITY FIELD OFFICE,2502507,03/01/2014,02/28/2024,,01008,O'FALLON,14,CATTLE,3/1/2014,2/28/2015,CUSTODIAL,100,168
LLMTC02000,MILES CITY FIELD OFFICE,2502508,03/01/2009,02/28/2019,,01009,SANDSTONE CREEK UNIT,102,CATTLE,3/1/2010,2/28/2011,CUSTODIAL,100,1226
LLMTC02000,MILES CITY FIELD OFFICE,2502508,03/01/2009,02/28/2019,,01009,SANDSTONE CREEK UNIT,7,CATTLE,3/1/2010,2/28/2011,CUSTODIAL,100,83
LLMTC02000,MILES CITY FIELD OFFICE,2502509,03/01/2008,02/28/2018,,01010,DOG TOWN,33,CATTLE,3/1/2008,2/28/2009,CUSTODIAL,100,405
LLMTC02000,MILES CITY FIELD OFFICE,2502510,03/01/2009,02/28/2019,,01011,BIRTIC,2,CATTLE,5/1/2000,10/31/2000,ACTIVE,100,12
LLMTC02000,MILES CITY FIELD OFFICE,2502511,03/01/2011,02/28/2021,,00726,FOLLMER LEASE,15,CATTLE,3/1/2011,2/28/2012,CUSTODIAL,100,185
LLMTC02000,MILES CITY FIELD OFFICE,2502511,03/01/2011,02/28/2021,,01012,BLASER LEASE,5,CATTLE,3/1/2011,2/28/2012,CUSTODIAL,100,68
LLMTC02000,MILES CITY FIELD OFFICE,2502511,03/01/2011,02/28/2021,,01092,ART TRONSTAD,3,CATTLE,3/1/2011,2/28/2012,CUSTODIAL,100,36
LLMTC02000,MILES CITY FIELD OFFICE,2502511,03/01/2011,02/28/2021,,01149,TRONSTAD,9,CATTLE,3/1/2011,2/28/2012,CUSTODIAL,100,107
LLMTC02000,MILES CITY FIELD OFFICE,2502512,03/01/2010,02/28/2020,,00276,N & D COMMON ALLOT.,16,CATTLE,3/1/2010,2/28/2011,CUSTODIAL,100,187
LLMTC02000,MILES CITY FIELD OFFICE,2502512,03/01/2010,02/28/2020,,00276,N & D COMMON ALLOT.,14,CATTLE,3/1/2010,2/28/2011,CUSTODIAL,100,166
LLMTC02000,MILES CITY FIELD OFFICE,2502513,04/01/2015,03/31/2018,,00688,MACKAY - RIEGER,24,CATTLE,5/1/2015,10/31/2015,CUSTODIAL,100,147
LLMTC02000,MILES CITY FIELD OFFICE,2502514,03/01/2009,02/28/2019,,01015,BRADSHAW AMP,3,CATTLE,3/1/2000,2/28/2001,CUSTODIAL,100,38
LLMTC02000,MILES CITY FIELD OFFICE,2502514,03/01/2009,02/28/2019,,01015,BRADSHAW AMP,134,CATTLE,5/1/2000,11/29/2000,ACTIVE,49,460
LLMTC02000,MILES CITY FIELD OFFICE,2502514,03/01/2009,02/28/2019,,01015,BRADSHAW AMP,62,CATTLE,5/1/2000,11/30/2000,ACTIVE,98,427
LLMTC02000,MILES CITY FIELD OFFICE,2502514,03/01/2009,02/28/2019,,01015,BRADSHAW AMP,10,CATTLE,3/1/2000,2/12/2001,ACTIVE,100,115
LLMTC02000,MILES CITY FIELD OFFICE,2502515,01/10/2013,01/01/2018,,01016,BROTT,24,CATTLE,5/1/2013,11/25/2013,ACTIVE,100,165
LLMTC02000,MILES CITY FIELD OFFICE,2502516,03/01/2009,02/28/2019,,01017,HORSE CREEK,43,CATTLE,3/1/2009,2/28/2010,CUSTODIAL,100,506
LLMTC02000,MILES CITY FIELD OFFICE,2502517,03/01/2011,02/28/2021,,01018,RENO PLACE,45,CATTLE,3/1/2011,2/28/2012,CUSTODIAL,100,538
LLMTC02000,MILES CITY FIELD OFFICE,2502518,03/01/2009,02/28/2019,,01019,L. EHRET,25,CATTLE,5/1/2000,11/15/2000,ACTIVE,100,164
LLMTC02000,MILES CITY FIELD OFFICE,2502519,03/01/2009,02/28/2019,,01020,BUERKLE BROTHERS,10,CATTLE,3/1/1999,2/28/2000,ACTIVE,100,120
LLMTC02000,MILES CITY FIELD OFFICE,2502520,06/06/2011,02/28/2021,,01021,EVANS,30,CATTLE,5/1/2011,8/9/2011,ACTIVE,100,100
LLMTC02000,MILES CITY FIELD OFFICE,2502521,04/01/2013,02/28/2023,,01022,MCGEE UNIT,25,CATTLE,5/1/2013,11/3/2013,ACTIVE,100,154
LLMTC02000,MILES CITY FIELD OFFICE,2502522,03/01/2009,02/28/2019,,01023,BURKLE,2,CATTLE,3/1/2007,2/28/2008,ACTIVE,100,24
LLMTC02000,MILES CITY FIELD OFFICE,2502522,03/01/2009,02/28/2019,,01023,BURKLE,32,CATTLE,5/15/2007,10/14/2007,ACTIVE,100,161
LLMTC02000,MILES CITY FIELD OFFICE,2502523,03/01/2012,02/28/2022,,01111,PETERSON/CELANDER,2,CATTLE,3/1/2012,2/28/2013,CUSTODIAL,100,20
LLMTC02000,MILES CITY FIELD OFFICE,2502524,03/01/2008,12/31/2017,,01025,CHRISTMAN,6,CATTLE,5/1/2008,11/7/2008,ACTIVE,100,38
LLMTC02000,MILES CITY FIELD OFFICE,2502525,12/22/2014,02/28/2024,,01026,ESTHER UNIT,1,CATTLE,3/1/2014,2/28/2015,CUSTODIAL,100,5
LLMTC02000,MILES CITY FIELD OFFICE,2502526,03/01/2011,02/28/2021,,01027,COOKE,7,CATTLE,3/1/2011,2/28/2012,CUSTODIAL,100,85
LLMTC02000,MILES CITY FIELD OFFICE,2502526,03/01/2011,02/28/2021,,01027,COOKE,25,CATTLE,3/1/2011,2/19/2012,ACTIVE,62,181
LLMTC02000,MILES CITY FIELD OFFICE,2502526,03/01/2011,02/28/2021,,01027,COOKE,4,CATTLE,3/1/2011,2/28/2012,CUSTODIAL,100,48
LLMTC02000,MILES CITY FIELD OFFICE,2502526,03/01/2011,02/28/2021,,01027,COOKE,3,CATTLE,3/1/2011,2/28/2012,CUSTODIAL,100,50
LLMTC02000,MILES CITY FIELD OFFICE,2502526,03/01/2011,02/28/2021,,01027,COOKE,34,CATTLE,6/1/2011,8/13/2011,ACTIVE,100,83
LLMTC02000,MILES CITY FIELD OFFICE,2502527,03/01/2015,02/28/2025,,01028,R. W. IRVINE,75,CATTLE,5/15/2015,7/21/2015,ACTIVE,100,168
LLMTC02000,MILES CITY FIELD OFFICE,2502528,06/10/2015,02/28/2025,,01029,COOPER,60,CATTLE,5/1/2016,10/30/2016,ACTIVE,100,361
LLMTC02000,MILES CITY FIELD OFFICE,2502529,03/01/2007,02/28/2017,,01030,URVIN PLACE,22,CATTLE,4/15/2016,11/15/2016,ACTIVE,100,156
LLMTC02000,MILES CITY FIELD OFFICE,2502531,03/01/2009,02/28/2019,,01032,CHUNN UNIT,7,CATTLE,3/1/2000,2/28/2001,CUSTODIAL,100,87
LLMTC02000,MILES CITY FIELD OFFICE,2502532,03/01/2009,02/28/2019,,01033,DEGRAND,55,CATTLE,7/1/2010,12/28/2010,ACTIVE,49,160
LLMTC02000,MILES CITY FIELD OFFICE,2502533,05/01/2014,12/01/2017,,01697,HEIFER PASTURE,13,CATTLE,5/1/2014,1/25/2015,ACTIVE,100,115
LLMTC02000,MILES CITY FIELD OFFICE,2502534,03/01/2009,02/28/2019,,01035,DIETZ,53,CATTLE,5/1/2000,11/1/2000,ACTIVE,100,322
LLMTC02000,MILES CITY FIELD OFFICE,2502535,03/01/2013,02/28/2018,,01036,MASTERSON,14,CATTLE,3/1/2013,2/28/2014,CUSTODIAL,100,171
LLMTC02000,MILES CITY FIELD OFFICE,2502536,03/01/2009,02/28/2019,,01037,DRANGE,2,CATTLE,3/1/2004,2/28/2005,CUSTODIAL,100,23
LLMTC02000,MILES CITY FIELD OFFICE,2502536,03/01/2009,02/28/2019,,01037,DRANGE,1,HORSE,3/1/2004,2/28/2005,CUSTODIAL,100,1
LLMTC02000,MILES CITY FIELD OFFICE,2502537,01/01/2010,12/31/2019,,00707,DUCHARME,7,CATTLE,3/1/2010,2/28/2011,CUSTODIAL,100,83
LLMTC02000,MILES CITY FIELD OFFICE,2502538,05/19/2014,02/28/2024,,01039,DUFFIELD,14,CATTLE,3/1/2014,2/28/2015,CUSTODIAL,100,162
LLMTC02000,MILES CITY FIELD OFFICE,2502539,03/01/2015,03/31/2018,,00689,MACKAY - DRANGE,8,CATTLE,3/1/2015,2/28/2016,CUSTODIAL,100,91
LLMTC02000,MILES CITY FIELD OFFICE,2502540,03/01/2013,02/28/2023,,01041,FLOYD EHRET,2,CATTLE,3/1/2013,2/28/2014,CUSTODIAL,100,16
LLMTC02000,MILES CITY FIELD OFFICE,2502541,03/01/2015,03/15/2018,,01042,ENGESSER UNIT,14,CATTLE,3/1/2015,2/28/2016,CUSTODIAL,100,164
LLMTC02000,MILES CITY FIELD OFFICE,2502542,03/10/2009,02/28/2019,,01043,ENOS,1,CATTLE,3/1/2009,2/28/2010,CUSTODIAL,100,12
LLMTC02000,MILES CITY FIELD OFFICE,2502543,11/01/2012,11/01/2015,,00815,FISHER,31,CATTLE,3/1/2012,2/28/2013,CUSTODIAL,100,372
LLMTC02000,MILES CITY FIELD OFFICE,2502543,11/01/2012,11/01/2015,,00815,FISHER,4,CATTLE,3/1/2012,2/28/2013,CUSTODIAL,100,4
LLMTC02000,MILES CITY FIELD OFFICE,2502544,03/01/2015,02/28/2025,,01045,FRIED,1,CATTLE,3/1/2015,2/28/2016,CUSTODIAL,100,22
LLMTC02000,MILES CITY FIELD OFFICE,2502545,03/01/2014,04/30/2017,,01046,FUCHS ALLOTMENT,21,CATTLE,3/1/2014,2/28/2015,CUSTODIAL,100,248
LLMTC02000,MILES CITY FIELD OFFICE,2502546,03/01/2012,02/28/2022,,01047,GEVING,10,HORSE,5/1/2013,10/30/2013,ACTIVE,100,60
LLMTC02000,MILES CITY FIELD OFFICE,2502546,03/01/2012,02/28/2022,,01047,GEVING,6,CATTLE,5/1/2013,10/30/2013,ACTIVE,100,36
LLMTC02000,MILES CITY FIELD OFFICE,2502547,03/01/2007,02/28/2017,,01048,GILMAN,169,CATTLE,5/15/2016,9/15/2016,ACTIVE,42,289
LLMTC02000,MILES CITY FIELD OFFICE,2502547,03/01/2007,02/28/2017,,01048,GILMAN,150,SHEEP,5/15/2016,9/15/2016,ACTIVE,23,28
LLMTC02000,MILES CITY FIELD OFFICE,2502547,03/01/2007,02/28/2017,,01048,GILMAN,180,SHEEP,5/15/2016,9/15/2016,ACTIVE,42,62
LLMTC02000,MILES CITY FIELD OFFICE,2502547,03/01/2007,02/28/2017,,01048,GILMAN,100,CATTLE,3/1/2016,2/28/2017,CUSTODIAL,100,1200
LLMTC02000,MILES CITY FIELD OFFICE,2502547,03/01/2007,02/28/2017,,01048,GILMAN,6,HORSE,3/1/2016,2/28/2017,CUSTODIAL,100,72
LLMTC02000,MILES CITY FIELD OFFICE,2502547,03/01/2007,02/28/2017,,01048,GILMAN,92,SHEEP,3/1/2016,2/28/2017,CUSTODIAL,100,220
LLMTC02000,MILES CITY FIELD OFFICE,2502547,03/01/2007,02/28/2017,,01048,GILMAN,169,CATTLE,11/1/2016,12/31/2016,ACTIVE,42,142
LLMTC02000,MILES CITY FIELD OFFICE,2502547,03/01/2007,02/28/2017,,01048,GILMAN,145,CATTLE,11/1/2016,12/31/2016,ACTIVE,23,67
LLMTC02000,MILES CITY FIELD OFFICE,2502547,03/01/2007,02/28/2017,,01048,GILMAN,145,CATTLE,5/15/2016,9/15/2016,ACTIVE,23,136
LLMTC02000,MILES CITY FIELD OFFICE,2502549,03/01/2008,02/28/2018,,01050,HRDLICKA UNIT,293,CATTLE,12/1/1999,2/28/2000,ACTIVE,100,867
LLMTC02000,MILES CITY FIELD OFFICE,2502549,03/01/2008,02/28/2018,,01050,HRDLICKA UNIT,36,CATTLE,4/1/1999,12/2/1999,ACTIVE,100,291
LLMTC02000,MILES CITY FIELD OFFICE,2502550,03/01/2009,02/28/2019,,01051,ASH CREEK UNIT,2,HORSE,3/1/2000,2/28/2001,ACTIVE,15,4
LLMTC02000,MILES CITY FIELD OFFICE,2502550,03/01/2009,02/28/2019,,01051,ASH CREEK UNIT,353,CATTLE,3/1/2000,2/28/2001,ACTIVE,15,635
LLMTC02000,MILES CITY FIELD OFFICE,2502551,03/01/2010,02/28/2020,,01052,GRIFFIN,102,CATTLE,5/1/2010,10/29/2010,ACTIVE,100,610
LLMTC02000,MILES CITY FIELD OFFICE,2502551,03/01/2010,02/28/2020,,01052,GRIFFIN,45,CATTLE,3/1/2010,2/28/2011,CUSTODIAL,100,536
LLMTC02000,MILES CITY FIELD OFFICE,2502551,03/01/2010,02/28/2020,,01105,YOUNG PLACE,12,CATTLE,3/1/2010,2/28/2011,CUSTODIAL,100,155
LLMTC02000,MILES CITY FIELD OFFICE,2502552,03/01/2009,02/28/2019,,00708,BOYER-GRAHAM,42,CATTLE,4/1/2000,10/29/2000,ACTIVE,42,123
LLMTC02000,MILES CITY FIELD OFFICE,2502552,03/01/2009,02/28/2019,,00708,BOYER-GRAHAM,1,CATTLE,5/1/2000,9/30/2000,ACTIVE,100,5
LLMTC02000,MILES CITY FIELD OFFICE,2502553,03/01/2011,02/28/2021,,01054,H & W - FALLON CO.,22,CATTLE,4/1/2011,11/25/2011,ACTIVE,37,64
LLMTC02000,MILES CITY FIELD OFFICE,2502554,03/01/2008,02/28/2018,,01055,HALMANS,14,CATTLE,5/1/1999,10/30/1999,ACTIVE,100,84
LLMTC02000,MILES CITY FIELD OFFICE,2502555,03/01/2014,02/28/2024,,01056,HALL,56,CATTLE,3/1/2013,5/1/2013,ACTIVE,55,63
LLMTC02000,MILES CITY FIELD OFFICE,2502555,03/01/2014,02/28/2024,,01056,HALL,60,CATTLE,10/31/2013,1/31/2014,ACTIVE,60,110
LLMTC02000,MILES CITY FIELD OFFICE,2502555,03/01/2014,02/28/2024,,01056,HALL,84,CATTLE,7/1/2013,9/1/2013,ACTIVE,22,38
LLMTC02000,MILES CITY FIELD OFFICE,2502555,03/01/2014,02/28/2024,,01056,HALL,7,CATTLE,3/1/2013,2/28/2014,CUSTODIAL,100,90
LLMTC02000,MILES CITY FIELD OFFICE,2502556,03/01/2008,02/28/2018,,01057,HANRATTY,7,CATTLE,5/1/1999,10/31/1999,CUSTODIAL,100,41
LLMTC02000,MILES CITY FIELD OFFICE,2502557,03/01/2008,02/28/2018,,01058,M HAUGHIAN/CUSTER CO,2,CATTLE,3/1/1999,2/28/2000,CUSTODIAL,100,17
LLMTC02000,MILES CITY FIELD OFFICE,2502558,03/01/2008,02/28/2018,,01059,UPPER CUSTER CREEK,428,CATTLE,6/1/2008,11/1/2008,ACTIVE,17,368
LLMTC02000,MILES CITY FIELD OFFICE,2502558,03/01/2008,02/28/2018,,01059,UPPER CUSTER CREEK,253,CATTLE,5/15/2008,11/1/2008,ACTIVE,5,71
LLMTC02000,MILES CITY FIELD OFFICE,2502559,03/01/2008,02/28/2018,,01060,MIGRATTI,4,CATTLE,3/1/2008,2/28/2009,CUSTODIAL,100,56
LLMTC02000,MILES CITY FIELD OFFICE,2502560,03/29/2007,02/28/2017,,01061,HERZOG,1,HORSE,3/1/2016,2/28/2017,CUSTODIAL,100,7
LLMTC02000,MILES CITY FIELD OFFICE,2502560,03/29/2007,02/28/2017,,01061,HERZOG,1,CATTLE,3/1/2016,2/28/2017,CUSTODIAL,100,24
LLMTC02000,MILES CITY FIELD OFFICE,2502561,03/01/2015,02/28/2025,,01316,A. PINNOW,1,CATTLE,3/1/2015,2/28/2016,CUSTODIAL,100,12
LLMTC02000,MILES CITY FIELD OFFICE,2502561,03/01/2015,02/28/2025,,01316,A. PINNOW,58,CATTLE,5/14/2015,8/30/2015,ACTIVE,81,168
LLMTC02000,MILES CITY FIELD OFFICE,2502561,03/01/2015,02/28/2025,,01316,A. PINNOW,17,SHEEP,3/1/2015,2/28/2016,CUSTODIAL,100,40
LLMTC02000,MILES CITY FIELD OFFICE,2502561,03/01/2015,02/28/2025,,01316,A. PINNOW,68,CATTLE,5/14/2015,8/29/2015,ACTIVE,53,128
LLMTC02000,MILES CITY FIELD OFFICE,2502562,11/22/2013,02/28/2023,,01063,HOUGH PLACE,8,CATTLE,3/1/2014,2/28/2015,ACTIVE,100,96
LLMTC02000,MILES CITY FIELD OFFICE,2502563,03/01/2008,02/28/2018,,01064,HOUSEHOLDER,150,CATTLE,9/15/2010,1/20/2011,ACTIVE,72,454
LLMTC02000,MILES CITY FIELD OFFICE,2502563,03/01/2008,02/28/2018,,01064,HOUSEHOLDER,2,CATTLE,9/15/2010,10/18/2010,ACTIVE,72,2
LLMTC02000,MILES CITY FIELD OFFICE,2502563,03/01/2008,02/28/2018,,01064,HOUSEHOLDER,45,CATTLE,5/1/2010,10/30/2010,ACTIVE,72,195
LLMTC02000,MILES CITY FIELD OFFICE,2502564,03/01/2009,02/28/2019,,01065,HUETHER,5,CATTLE,3/1/2000,2/28/2001,ACTIVE,100,60
LLMTC02000,MILES CITY FIELD OFFICE,2502565,03/01/2014,02/28/2024,,01066,JESPERSON,10,CATTLE,3/1/2013,2/28/2014,ACTIVE,100,120
LLMTC02000,MILES CITY FIELD OFFICE,2502566,03/01/2015,02/28/2025,,01049,GILMORE LEASE,7,CATTLE,3/1/2015,2/28/2016,CUSTODIAL,100,87
LLMTC02000,MILES CITY FIELD OFFICE,2502566,03/01/2015,02/28/2025,,01067,COLDWELL,298,CATTLE,6/15/2015,9/15/2015,ACTIVE,38,346
LLMTC02000,MILES CITY FIELD OFFICE,2502566,03/01/2015,02/28/2025,,01116,RAMBUR,8,CATTLE,3/1/2015,2/28/2016,CUSTODIAL,100,93
LLMTC02000,MILES CITY FIELD OFFICE,2502567,03/01/2010,02/28/2020,,01068,HADLEY,9,CATTLE,3/1/2010,2/28/2011,CUSTODIAL,100,106
LLMTC02000,MILES CITY FIELD OFFICE,2502568,03/01/2007,02/28/2017,,01069,ALMY,66,CATTLE,3/1/2016,2/25/2017,ACTIVE,100,785
LLMTC02000,MILES CITY FIELD OFFICE,2502569,03/01/2009,02/28/2019,,01676,BRADAC-SONSALLA UNIT,156,CATTLE,5/16/2000,10/30/2000,ACTIVE,54,465
LLMTC02000,MILES CITY FIELD OFFICE,2502569,03/01/2009,02/28/2019,,01676,BRADAC-SONSALLA UNIT,2,CATTLE,5/16/2000,10/10/2000,ACTIVE,54,5
LLMTC02000,MILES CITY FIELD OFFICE,2502570,06/06/2013,02/01/2016,,01071,KIRSCHTEN,8,CATTLE,3/1/2014,2/28/2015,CUSTODIAL,100,92
LLMTC02000,MILES CITY FIELD OFFICE,2502571,03/01/2011,02/28/2021,,01072,KLOS,5,CATTLE,3/1/2010,2/28/2011,CUSTODIAL,100,68
LLMTC02000,MILES CITY FIELD OFFICE,2502572,03/01/2013,02/28/2023,,01073,KNIPFER,8,CATTLE,3/1/2013,2/28/2014,CUSTODIAL,100,96
LLMTC02000,MILES CITY FIELD OFFICE,2502573,03/01/2011,02/28/2021,,01074,KOENIG-O'DONNELL,25,CATTLE,5/15/2011,9/14/2011,ACTIVE,42,42
LLMTC02000,MILES CITY FIELD OFFICE,2502574,03/01/2011,02/28/2019,,01074,KOENIG-O'DONNELL,32,CATTLE,5/15/2011,9/13/2011,ACTIVE,56,72
LLMTC02000,MILES CITY FIELD OFFICE,2502575,03/01/2010,02/28/2020,,01075,KNUTHS CATTLE CO.,3,CATTLE,3/1/2010,2/28/2011,CUSTODIAL,100,31
LLMTC02000,MILES CITY FIELD OFFICE,2502575,03/01/2010,02/28/2020,,01075,KNUTHS CATTLE CO.,34,CATTLE,3/1/2010,2/28/2011,ACTIVE,100,408
LLMTC02000,MILES CITY FIELD OFFICE,2502576,03/01/2014,02/28/2017,,01076,JOHN MAY LEASE,27,YRLING CATTLE,4/1/2016,7/17/2016,ACTIVE,100,96
LLMTC02000,MILES CITY FIELD OFFICE,2502576,03/01/2014,02/28/2017,,01076,JOHN MAY LEASE,27,CATTLE,4/1/2016,7/17/2016,ACTIVE,100,96
LLMTC02000,MILES CITY FIELD OFFICE,2502577,03/01/2007,02/28/2017,,01077,J. O'CONNOR,12,CATTLE,3/1/2016,2/28/2017,CUSTODIAL,100,145
LLMTC02000,MILES CITY FIELD OFFICE,2502578,03/01/2009,02/28/2019,,01078,LABREE,14,CATTLE,3/1/2000,2/28/2001,CUSTODIAL,100,164
LLMTC02000,MILES CITY FIELD OFFICE,2502580,03/01/2008,02/28/2018,,01080,LANG,9,CATTLE,5/1/1999,11/1/1999,ACTIVE,100,55
LLMTC02000,MILES CITY FIELD OFFICE,2502581,03/01/2011,02/28/2021,,01081,LESMEISTER,333,CATTLE,9/1/2011,11/1/2011,ACTIVE,39,265
LLMTC02000,MILES CITY FIELD OFFICE,2502582,03/01/2009,02/28/2019,,01082,LESTAR INDIVIDUAL,10,CATTLE,3/1/2010,2/28/2011,CUSTODIAL,100,110
LLMTC02000,MILES CITY FIELD OFFICE,2502583,03/01/2014,02/28/2024,,01083,LOGAR,3,CATTLE,3/1/2014,2/28/2015,CUSTODIAL,100,32
LLMTC02000,MILES CITY FIELD OFFICE,2502584,03/01/2010,02/28/2020,,01084,LOSING,15,CATTLE,5/15/2010,10/30/2010,ACTIVE,100,83
LLMTC02000,MILES CITY FIELD OFFICE,2502585,03/01/2008,02/28/2018,,01085,RALPH LOSING,18,CATTLE,5/1/1999,11/2/1999,ACTIVE,100,110
LLMTC02000,MILES CITY FIELD OFFICE,2502586,03/01/2014,02/28/2024,,01086,ROGER LOSING,6,CATTLE,3/1/2013,2/28/2014,CUSTODIAL,100,76
LLMTC02000,MILES CITY FIELD OFFICE,2502587,03/01/2008,02/28/2018,,01087,LOVEC,8,CATTLE,5/1/1999,11/1/1999,ACTIVE,100,49
LLMTC02000,MILES CITY FIELD OFFICE,2502587,03/01/2008,02/28/2018,,01087,LOVEC,25,SHEEP,5/1/1999,11/1/1999,ACTIVE,100,31
LLMTC02000,MILES CITY FIELD OFFICE,2502589,03/01/2011,02/28/2021,,01089,MADLER,30,CATTLE,5/15/2011,8/29/2011,ACTIVE,92,97
LLMTC02000,MILES CITY FIELD OFFICE,2502590,12/01/2014,11/30/2024,,01090,MAIER,67,CATTLE,6/15/2015,10/29/2015,ACTIVE,73,220
LLMTC02000,MILES CITY FIELD OFFICE,2502590,12/01/2014,11/30/2024,,01090,MAIER,1,CATTLE,6/15/2015,7/15/2015,ACTIVE,73,1
LLMTC02000,MILES CITY FIELD OFFICE,2502591,03/01/2016,02/28/2026,,01091,ED MAY UNIT,53,CATTLE,5/1/2015,6/29/2015,ACTIVE,100,105
LLMTC02000,MILES CITY FIELD OFFICE,2502593,03/01/2007,02/28/2017,,01093,A. L. UNIT,1,CATTLE,3/1/2016,2/28/2017,CUSTODIAL,100,12
LLMTC02000,MILES CITY FIELD OFFICE,2502594,03/01/2011,02/28/2021,,01094,MECCAGE,237,CATTLE,6/10/2011,9/10/2011,CUSTODIAL,45,331
LLMTC02000,MILES CITY FIELD OFFICE,2502595,01/01/2015,12/31/2017,,01095,OPEN 8,15,CATTLE,3/1/2015,2/28/2016,CUSTODIAL,100,189
LLMTC02000,MILES CITY FIELD OFFICE,2502596,07/10/2009,02/28/2019,,01096,MELCHER LEASE,15,CATTLE,3/1/2010,2/28/2011,ACTIVE,100,180
LLMTC02000,MILES CITY FIELD OFFICE,2502596,07/10/2009,02/28/2019,,01096,MELCHER LEASE,2,CATTLE,3/1/2010,2/28/2011,CUSTODIAL,100,25
LLMTC02000,MILES CITY FIELD OFFICE,2502597,08/09/2007,02/28/2017,,01097,AETNA LEASE,15,CATTLE,3/1/2016,2/24/2017,ACTIVE,100,178
LLMTC02000,MILES CITY FIELD OFFICE,2502598,03/01/2009,02/28/2019,,01098,MOLINE,4,CATTLE,5/1/2000,10/30/2000,ACTIVE,100,24
LLMTC02000,MILES CITY FIELD OFFICE,2502599,03/01/2013,02/28/2023,,01099,DAY UNIT,12,CATTLE,5/1/2013,8/4/2013,ACTIVE,100,38
LLMTC02000,MILES CITY FIELD OFFICE,2502600,01/28/2011,12/31/2020,,01100,MORRISON,2,CATTLE,3/1/2013,2/28/2014,CUSTODIAL,100,34
LLMTC02000,MILES CITY FIELD OFFICE,2502601,03/01/2008,02/28/2018,,01101,"WANG, ALLAN",15,CATTLE,5/15/2008,11/17/2008,ACTIVE,100,92
LLMTC02000,MILES CITY FIELD OFFICE,2502602,03/01/2011,02/28/2021,,01102,MURPHY,345,CATTLE,6/15/2011,12/4/2011,ACTIVE,49,962
LLMTC02000,MILES CITY FIELD OFFICE,2502603,03/01/2015,03/31/2020,,01103,"MYERS, WAYNE",10,CATTLE,3/1/2015,2/28/2016,CUSTODIAL,100,93
LLMTC02000,MILES CITY FIELD OFFICE,2502604,03/01/2013,02/28/2023,,01104,NICHOLS,6,CATTLE,3/1/2013,2/28/2014,CUSTODIAL,100,72
LLMTC02000,MILES CITY FIELD OFFICE,2502605,03/01/2009,02/28/2019,,01465,HARDSCRABBLE CREEK,18,CATTLE,3/1/2009,2/28/2010,CUSTODIAL,100,219
LLMTC02000,MILES CITY FIELD OFFICE,2502606,03/01/2009,02/28/2019,,01106,BICKLE INC.,45,CATTLE,3/1/2000,2/28/2001,ACTIVE,100,540
LLMTC02000,MILES CITY FIELD OFFICE,2502608,03/01/2015,02/28/2025,,01108,HIDDEN WATER CREEK,3,CATTLE,3/1/2015,2/28/2016,CUSTODIAL,100,39
LLMTC02000,MILES CITY FIELD OFFICE,2502609,03/01/2011,02/28/2021,,01074,KOENIG-O'DONNELL,35,CATTLE,5/15/2011,9/14/2011,ACTIVE,62,88
LLMTC02000,MILES CITY FIELD OFFICE,2502610,03/01/2008,02/28/2018,,01074,KOENIG-O'DONNELL,36,CATTLE,5/15/2012,9/13/2012,ACTIVE,61,88
LLMTC02000,MILES CITY FIELD OFFICE,2502611,03/01/2007,02/28/2017,,01109,OSTENDORF,20,CATTLE,3/1/2016,2/28/2017,CUSTODIAL,100,247
LLMTC02000,MILES CITY FIELD OFFICE,2502612,03/01/2007,02/28/2017,,01110,PALM,27,CATTLE,3/1/2016,2/28/2017,CUSTODIAL,100,324
LLMTC02000,MILES CITY FIELD OFFICE,2502613,03/01/2011,02/28/2021,,01111,PETERSON/CELANDER,7,CATTLE,3/1/2011,2/28/2012,CUSTODIAL,100,84
LLMTC02000,MILES CITY FIELD OFFICE,2502614,03/01/2008,02/28/2018,,01112,PHEBUS,2,CATTLE,5/1/1999,10/31/1999,ACTIVE,100,12
LLMTC02000,MILES CITY FIELD OFFICE,2502615,03/01/2009,02/28/2019,,01113,KL & C BLISS,2,CATTLE,3/1/2010,2/28/2011,CUSTODIAL,100,18
LLMTC02000,MILES CITY FIELD OFFICE,2502615,03/01/2009,02/28/2019,,01113,KL & C BLISS,203,CATTLE,5/2/2010,11/15/2010,ACTIVE,58,766
LLMTC02000,MILES CITY FIELD OFFICE,2502615,03/01/2009,02/28/2019,,01113,KL & C BLISS,168,CATTLE,5/1/2010,11/13/2010,ACTIVE,59,642
LLMTC02000,MILES CITY FIELD OFFICE,2502615,03/01/2009,02/28/2019,,01113,KL & C BLISS,1,CATTLE,3/1/2010,2/28/2011,CUSTODIAL,100,4
