Off CD,Fo Name,Auth No,P/L Eff Dt,P/L exp Dt,Permit Status,Allotment Number,Allotment Name,Lvsk #,Lvsk Kind,Pd Beg Dt,Pd End Dt,Type Use,PL %,Aums
LLCAN02000,ALTURAS FO,0402346,03/01/2008,02/28/2018,,00211,HAURY,64,CATTLE,4/16/2013,5/16/2013,ACTIVE,100,65
LLCAN02000,ALTURAS FO,0402346,03/01/2008,02/28/2018,,00212,HITCHENS,25,CATTLE,5/16/2008,9/15/2008,ACTIVE,100,101
LLCAN02000,ALTURAS FO,0402346,03/01/2008,02/28/2018,,00218,SILVA FLAT,285,CATTLE,5/1/2011,9/30/2011,ACTIVE,87,1247
LLCAN02000,ALTURAS FO,0402346,03/01/2008,02/28/2018,,00236,BUTTE CREEK,41,CATTLE,4/16/2008,5/16/2008,ACTIVE,100,42
LLCAN02000,ALTURAS FO,0402346,03/01/2008,02/28/2018,,00237,DAISY DEAN SPRING,17,CATTLE,5/16/2008,9/30/2008,ACTIVE,100,77
LLCAN02000,ALTURAS FO,0402347,03/01/2007,02/28/2017,,00220,KRAMER,150,CATTLE,4/16/2007,4/30/2007,ACTIVE,100,74
LLCAN02000,ALTURAS FO,0402347,03/01/2007,02/28/2017,,00220,KRAMER,50,CATTLE,5/1/2007,5/30/2007,ACTIVE,100,49
LLCAN02000,ALTURAS FO,0402349,03/01/2007,02/28/2017,,00228,ROUND VALLEY,60,CATTLE,4/16/2007,5/7/2007,ACTIVE,80,35
LLCAN02000,ALTURAS FO,0402349,03/01/2007,02/28/2017,,00228,ROUND VALLEY,4,CATTLE,4/16/2007,5/7/2007,ACTIVE,100,3
LLCAN02000,ALTURAS FO,0402349,03/01/2007,02/28/2017,,00228,ROUND VALLEY,4,CATTLE,10/1/2007,10/31/2007,ACTIVE,100,4
LLCAN02000,ALTURAS FO,0402353,03/01/2008,02/28/2018,,10118,NORTH GRAVES/MACKEY,160,CATTLE,4/15/2008,7/31/2008,ACTIVE,74,420
LLCAN02000,ALTURAS FO,0402356,03/15/2015,03/14/2025,,00311,NELSON CORRAL,542,CATTLE,5/16/2015,9/20/2015,ACTIVE,79,1802
LLCAN02000,ALTURAS FO,0402356,03/15/2015,03/14/2025,,10108,RYEGRASS SWALE,150,CATTLE,4/16/2015,5/30/2015,ACTIVE,100,222
LLCAN02000,ALTURAS FO,0402357,02/28/2010,02/27/2020,FLPMA 402(C)(2)/APPROP ACT,00305,SOUTH MCDONALD,73,CATTLE,5/1/2005,7/15/2005,ACTIVE,100,182
LLCAN02000,ALTURAS FO,0402357,02/28/2010,02/27/2020,FLPMA 402(C)(2)/APPROP ACT,00320,MCDONALD MOUNTAIN,100,CATTLE,5/1/2005,10/30/2005,ACTIVE,100,602
LLCAN02000,ALTURAS FO,0402357,02/28/2010,02/27/2020,FLPMA 402(C)(2)/APPROP ACT,00320,MCDONALD MOUNTAIN,401,CATTLE,6/1/2005,10/30/2005,ACTIVE,100,2004
LLCAN02000,ALTURAS FO,0402365,03/01/2008,02/28/2018,,00248,HENCRAFT FIELD,41,CATTLE,5/15/2008,9/5/2008,ACTIVE,100,154
LLCAN02000,ALTURAS FO,0402365,03/01/2008,02/28/2018,,00323,SAID VALLEY,95,CATTLE,5/1/2008,5/31/2008,ACTIVE,70,68
LLCAN02000,ALTURAS FO,0402365,03/01/2008,02/28/2018,,00323,SAID VALLEY,91,CATTLE,9/1/2008,9/20/2008,ACTIVE,70,42
LLCAN02000,ALTURAS FO,0402370,03/01/2013,02/28/2023,FLPMA 402(C)(2)/APPROP ACT,00238,PIPER,2,CATTLE,4/16/2013,9/15/2013,ACTIVE,100,10
LLCAN02000,ALTURAS FO,0402371,03/01/2007,02/28/2017,,00133,XL,48,CATTLE,4/16/2007,6/30/2007,ACTIVE,100,120
LLCAN02000,ALTURAS FO,0402372,03/01/2007,02/28/2017,,00134,PROCK,29,CATTLE,4/16/2007,6/15/2007,ACTIVE,100,58
LLCAN02000,ALTURAS FO,0402377,03/01/2007,02/28/2017,,00162,RAMOS,2,CATTLE,4/16/2007,9/30/2007,ACTIVE,27,3
LLCAN02000,ALTURAS FO,0402384,03/01/2010,02/28/2020,FLPMA 402(C)(2)/APPROP ACT,00148,PINE CREEK FIELD,12,CATTLE,4/16/2003,5/30/2003,ACTIVE,100,18
LLCAN02000,ALTURAS FO,0402384,03/01/2010,02/28/2020,FLPMA 402(C)(2)/APPROP ACT,00150,CORBIE FIELD,6,CATTLE,4/16/2003,8/31/2003,ACTIVE,100,27
LLCAN02000,ALTURAS FO,0402385,06/16/2011,02/28/2021,,00301,WING,409,CATTLE,5/15/2003,8/1/2003,ACTIVE,35,372
LLCAN02000,ALTURAS FO,0402387,03/01/2007,02/28/2017,,00244,THOMPSON,92,CATTLE,4/1/2007,4/30/2007,ACTIVE,75,68
LLCAN02000,ALTURAS FO,0402387,03/01/2007,02/28/2017,,00244,THOMPSON,40,CATTLE,5/1/2007,7/31/2007,ACTIVE,75,91
LLCAN02000,ALTURAS FO,0402387,03/01/2007,02/28/2017,,00244,THOMPSON,76,CATTLE,5/1/2007,10/31/2007,ACTIVE,75,345
LLCAN02000,ALTURAS FO,0402387,03/01/2007,02/28/2017,,00244,THOMPSON,300,CATTLE,5/1/2007,5/15/2007,ACTIVE,75,111
LLCAN02000,ALTURAS FO,0402389,03/01/2007,02/28/2017,,00137,NORTH TABLELANDS,53,CATTLE,7/1/2009,10/31/2009,ACTIVE,100,214
LLCAN02000,ALTURAS FO,0402389,03/01/2007,02/28/2017,,00137,NORTH TABLELANDS,50,CATTLE,7/1/2007,10/31/2007,ACTIVE,100,202
LLCAN02000,ALTURAS FO,0402389,03/01/2007,02/28/2017,,00137,NORTH TABLELANDS,200,CATTLE,7/1/2007,7/6/2007,ACTIVE,100,39
LLCAN02000,ALTURAS FO,0402389,03/01/2007,02/28/2017,,00137,NORTH TABLELANDS,50,CATTLE,7/1/2007,10/31/2007,ACTIVE,100,202
LLCAN02000,ALTURAS FO,0402389,03/01/2007,02/28/2017,,00137,NORTH TABLELANDS,230,CATTLE,4/16/2007,6/30/2007,ACTIVE,100,575
LLCAN02000,ALTURAS FO,0402390,04/01/2011,02/28/2021,FLPMA 402(C)(2)/APPROP ACT,00246,MUCK VALLEY,533,CATTLE,4/15/2003,6/30/2003,ACTIVE,85,1147
LLCAN02000,ALTURAS FO,0402390,04/01/2011,02/28/2021,FLPMA 402(C)(2)/APPROP ACT,00246,MUCK VALLEY,148,CATTLE,7/1/2003,8/15/2003,ACTIVE,100,224
LLCAN02000,ALTURAS FO,0402393,03/01/2010,02/28/2020,FLPMA 402(C)(2)/APPROP ACT,00144,BROWN FIELD,7,CATTLE,4/16/2001,8/31/2001,ACTIVE,100,32
LLCAN02000,ALTURAS FO,0402394,03/01/2011,02/28/2021,,00239,EAST BEAVER CREEK,300,CATTLE,10/16/2003,10/31/2003,ACTIVE,93,147
LLCAN02000,ALTURAS FO,0402394,03/01/2011,02/28/2021,,00239,EAST BEAVER CREEK,251,CATTLE,11/1/2003,11/15/2003,ACTIVE,93,115
LLCAN02000,ALTURAS FO,0402394,03/01/2011,02/28/2021,,00239,EAST BEAVER CREEK,357,CATTLE,4/16/2003,5/31/2003,ACTIVE,93,502
LLCAN02000,ALTURAS FO,0402394,03/01/2011,02/28/2021,,00245,ROUND BARN,100,CATTLE,4/16/2003,5/31/2003,ACTIVE,100,151
LLCAN02000,ALTURAS FO,0402394,03/01/2011,02/28/2021,,00247,PLANTATION FIELD,193,CATTLE,4/16/2003,5/31/2003,ACTIVE,92,269
LLCAN02000,ALTURAS FO,0402399,03/01/2014,02/28/2023,,00135,PINE CREEK MESA,170,CATTLE,4/16/2011,5/31/2011,ACTIVE,100,257
LLCAN02000,ALTURAS FO,0402400,03/01/2007,02/28/2017,,01306,WEST DOME,33,CATTLE,4/15/2007,6/30/2007,ACTIVE,100,84
LLCAN02000,ALTURAS FO,0402400,03/01/2007,02/28/2017,,01311,WEST PANHANDLE,12,CATTLE,9/1/2007,12/30/2007,ACTIVE,100,48
LLCAN02000,ALTURAS FO,0402400,03/01/2007,02/28/2017,,01318,COYOTE RIDGE,38,CATTLE,4/15/2007,7/15/2007,ACTIVE,100,115
LLCAN02000,ALTURAS FO,0402402,03/01/2007,02/28/2017,,00308,ROCKY PRAIRIE,454,CATTLE,9/16/2003,10/15/2003,ACTIVE,59,264
LLCAN02000,ALTURAS FO,0402402,03/01/2007,02/28/2017,,00308,ROCKY PRAIRIE,454,CATTLE,5/1/2003,5/31/2003,ACTIVE,59,273
LLCAN02000,ALTURAS FO,0402402,03/01/2007,02/28/2017,,10106,STRIP,49,CATTLE,5/1/2008,9/30/2008,ACTIVE,100,246
LLCAN02000,ALTURAS FO,0402404,03/01/2007,02/28/2017,,00226,RECLAMATION,16,CATTLE,6/1/2007,6/30/2007,ACTIVE,100,16
LLCAN02000,ALTURAS FO,0402408,03/01/2011,02/28/2021,,00299,NORTH MITCHELL HILL,100,CATTLE,5/1/2011,8/31/2011,ACTIVE,100,404
LLCAN02000,ALTURAS FO,0402408,03/01/2011,02/28/2021,,00321,SOUTH MITCHELL HILL,49,CATTLE,4/16/2007,9/15/2007,ACTIVE,100,246
LLCAN02000,ALTURAS FO,0402409,03/01/2007,02/28/2017,,00300,NORTH ASH VALLEY,178,CATTLE,5/1/2007,9/30/2007,ACTIVE,98,877
LLCAN02000,ALTURAS FO,0402412,03/01/2007,02/28/2017,,01309,BRYANT MOUNTAIN,41,CATTLE,3/1/2007,2/28/2008,ACTIVE,100,492
LLCAN02000,ALTURAS FO,0402995,03/01/2010,02/28/2020,FLPMA 402(C)(2)/APPROP ACT,00305,SOUTH MCDONALD,182,CATTLE,5/1/2007,7/15/2007,ACTIVE,100,455
LLCAN02000,ALTURAS FO,0403001,03/01/2007,02/28/2017,,01301,WEST COYOTE,10,CATTLE,5/1/2007,7/30/2007,ACTIVE,100,30
LLCAN02000,ALTURAS FO,0403004,03/01/2015,02/28/2025,,01412,DAY,17,CATTLE,5/1/2003,5/31/2003,ACTIVE,100,17
LLCAN02000,ALTURAS FO,0403008,03/01/2015,02/28/2025,,01302,WEST SHEEP MT,112,CATTLE,4/15/2015,5/15/2015,ACTIVE,100,114
LLCAN02000,ALTURAS FO,0403008,03/01/2015,02/28/2025,,01302,WEST SHEEP MT,55,CATTLE,10/1/2015,11/30/2015,ACTIVE,100,110
LLCAN02000,ALTURAS FO,0403008,03/01/2015,02/28/2025,,01322,SOUTH RED ROCK LAKE,37,CATTLE,10/1/2015,11/30/2015,ACTIVE,100,74
LLCAN02000,ALTURAS FO,0403013,03/01/2013,02/28/2023,FLPMA 402(C)(2)/APPROP ACT,01403,CAYTON,2,CATTLE,3/1/2013,2/28/2014,ACTIVE,100,24
LLCAN02000,ALTURAS FO,0403020,03/01/2007,02/28/2017,,01303,RATTLESNAKE BUTTE,13,CATTLE,5/1/2007,7/31/2007,ACTIVE,100,39
LLCAN02000,ALTURAS FO,0403021,03/01/2015,02/28/2025,FLPMA 402(C)(2)/APPROP ACT,00202,WEST BEAVER CREEK,232,CATTLE,4/15/2005,6/15/2005,ACTIVE,100,473
LLCAN02000,ALTURAS FO,0403021,03/01/2015,02/28/2025,FLPMA 402(C)(2)/APPROP ACT,01404,POPCORN CAVE,155,CATTLE,4/1/2005,5/31/2005,ACTIVE,100,311
LLCAN02000,ALTURAS FO,0403030,03/01/2013,02/28/2023,FLPMA 402(C)(2)/APPROP ACT,01304,NORTH RED ROCK LAKE,21,CATTLE,5/15/2003,8/1/2003,ACTIVE,100,55
LLCAN02000,ALTURAS FO,0403030,03/01/2013,02/28/2023,FLPMA 402(C)(2)/APPROP ACT,01319,WINDMILL,28,CATTLE,4/15/2007,7/15/2007,ACTIVE,100,85
LLCAN02000,ALTURAS FO,0403051,04/15/2014,02/28/2024,FLPMA 402(C)(2)/APPROP ACT,01414,HOT SPRINGS,41,CATTLE,4/15/2003,7/14/2003,ACTIVE,100,123
LLCAN02000,ALTURAS FO,0403053,03/01/2013,02/28/2023,FLPMA 402(C)(2)/APPROP ACT,01410,SADDLE MOUNTAIN,30,CATTLE,4/1/2013,5/30/2013,ACTIVE,100,59
LLCAN02000,ALTURAS FO,0403054,03/01/2007,02/28/2017,,01409,STARVATION GULCH,25,CATTLE,5/1/2007,6/30/2007,ACTIVE,100,50
LLCAN02000,ALTURAS FO,0403058,03/01/2014,02/28/2023,FLPMA 402(C)(2)/APPROP ACT,01308,BLOODY POINT,63,CATTLE,2/5/2003,4/30/2003,ACTIVE,100,176
LLCAN02000,ALTURAS FO,0403061,03/01/2012,02/28/2017,,00200,LOOMIS,44,CATTLE,5/1/2012,11/30/2012,ACTIVE,27,84
LLCAN02000,ALTURAS FO,0403063,03/01/2007,02/28/2017,,00300,NORTH ASH VALLEY,154,CATTLE,5/1/2008,9/30/2008,ACTIVE,98,759
LLCAN02000,ALTURAS FO,0403069,03/01/2008,02/28/2018,FLPMA 402(C)(2)/APPROP ACT,00209,EICHOLZ,9,CATTLE,5/20/2013,8/19/2013,ACTIVE,100,27
LLCAN02000,ALTURAS FO,0403076,03/01/2013,02/28/2023,FLPMA 402(C)(2)/APPROP ACT,01411,HOGBACK,185,CATTLE,4/1/2013,6/10/2013,ACTIVE,100,432
LLCAN02000,ALTURAS FO,0403095,03/01/2014,02/28/2024,,01310,MT DOME,30,CATTLE,9/1/2003,12/30/2003,ACTIVE,100,119
LLCAN02000,ALTURAS FO,0403095,03/01/2014,02/28/2024,,01314,BIG TABLELANDS,744,CATTLE,4/8/2003,5/1/2003,ACTIVE,100,587
LLCAN02000,ALTURAS FO,0403095,03/01/2014,02/28/2024,,01315,LOWER LAKE,12,CATTLE,5/1/2003,7/15/2003,ACTIVE,100,30
LLCAN02000,ALTURAS FO,0403095,03/01/2014,02/28/2024,,01316,MAHOGANY MOUNTAIN,149,CATTLE,4/15/2003,6/30/2003,ACTIVE,100,377
LLCAN02000,ALTURAS FO,0403095,03/01/2014,02/28/2024,,01317,LAVA FLOW,55,CATTLE,4/15/2003,6/30/2003,ACTIVE,100,139
LLCAN02000,ALTURAS FO,0403095,03/01/2014,02/28/2024,,01328,HOT CREEK,4,CATTLE,5/15/2003,9/15/2003,ACTIVE,100,16
LLCAN02000,ALTURAS FO,0403109,03/01/2008,02/28/2018,,01323,WEST MAHOGANY,50,CATTLE,5/1/2008,9/15/2008,ACTIVE,100,227
LLCAN02000,ALTURAS FO,0403110,03/01/2007,02/28/2017,,01324,RED ROCK VALLEY,84,CATTLE,4/15/2007,6/30/2007,ACTIVE,100,213
LLCAN02000,ALTURAS FO,0403115,03/01/2007,02/28/2017,,00250,PILOT BUTTE,30,CATTLE,5/1/2007,6/15/2007,ACTIVE,46,21
LLCAN02000,ALTURAS FO,0403117,03/01/2016,02/28/2026,,00231,MAMATH,195,CATTLE,4/1/2007,5/15/2007,ACTIVE,37,107
LLCAN02000,ALTURAS FO,0403146,03/01/2008,02/28/2018,,01325,CASUSE MOUNTAIN,30,CATTLE,4/15/2008,5/15/2008,ACTIVE,100,31
LLCAN02000,ALTURAS FO,0403172,03/01/2007,02/28/2017,,00140,THOMAS CREEK,46,CATTLE,5/1/2007,6/15/2007,ACTIVE,100,70
LLCAN02000,ALTURAS FO,0403203,03/01/2008,02/28/2018,,00105,RUSSELL SLOUGH/CAPIK,59,CATTLE,9/28/2008,10/27/2008,ACTIVE,100,58
LLCAN02000,ALTURAS FO,0403203,03/01/2008,02/28/2018,,00105,RUSSELL SLOUGH/CAPIK,115,CATTLE,6/1/2008,6/16/2008,ACTIVE,100,60
LLCAN02000,ALTURAS FO,0403203,03/01/2008,02/28/2018,,00105,RUSSELL SLOUGH/CAPIK,36,CATTLE,4/16/2008,5/26/2008,ACTIVE,100,49
LLCAN02000,ALTURAS FO,0403203,03/01/2008,02/28/2018,,10107,ROBERTS CREEK,2,CATTLE,5/1/2008,10/30/2008,ACTIVE,100,12
LLCAN02000,ALTURAS FO,0403203,03/01/2008,02/28/2018,,10117,CROWDER,76,CATTLE,5/1/2008,7/31/2008,ACTIVE,70,161
LLCAN02000,ALTURAS FO,0403203,03/01/2008,02/28/2018,,10119,LAKESHORE,19,CATTLE,4/16/2008,5/1/2008,ACTIVE,100,10
LLCAN02000,ALTURAS FO,0403354,03/01/2007,02/28/2017,,00210,TURNER CANYON,39,CATTLE,4/1/2013,5/15/2013,ACTIVE,100,58
LLCAN02000,ALTURAS FO,0403394,03/01/2010,02/28/2020,,00138,YANKEE JIM,147,CATTLE,7/1/2010,8/31/2010,ACTIVE,100,300
LLCAN02000,ALTURAS FO,0403395,03/01/2010,02/28/2020,,00138,YANKEE JIM,147,CATTLE,7/1/2010,8/31/2010,ACTIVE,100,300
LLCAN02000,ALTURAS FO,0403397,04/01/2011,03/31/2017,FLPMA 402(C)(2)/APPROP ACT,00302,COLD SPRINGS,466,CATTLE,5/1/2006,10/15/2006,ACTIVE,100,2574
LLCAN02000,ALTURAS FO,0403397,04/01/2011,03/31/2017,FLPMA 402(C)(2)/APPROP ACT,00303,CRABTREE,27,CATTLE,5/1/2006,10/15/2006,ACTIVE,10,15
LLCAN02000,ALTURAS FO,0403397,04/01/2011,03/31/2017,FLPMA 402(C)(2)/APPROP ACT,00307,MARR,1,CATTLE,4/16/2006,8/15/2006,ACTIVE,100,4
LLCAN02000,ALTURAS FO,0403398,03/01/2008,02/28/2018,,00314,HALL FIELD,38,CATTLE,6/1/2008,9/30/2008,ACTIVE,65,99
LLCAN02000,ALTURAS FO,0403398,03/01/2008,02/28/2018,,00319,FILLMAN-DIABLO,30,CATTLE,5/1/2008,9/30/2008,ACTIVE,100,151
LLCAN02000,ALTURAS FO,0403398,03/01/2008,02/28/2018,,00321,SOUTH MITCHELL HILL,48,CATTLE,4/16/2012,8/30/2012,ACTIVE,100,216
LLCAN02000,ALTURAS FO,0403398,03/01/2008,02/28/2018,,00322,LOWER HIGHWAY,40,CATTLE,6/1/2008,6/30/2008,ACTIVE,100,39
LLCAN02000,ALTURAS FO,0403398,03/01/2008,02/28/2018,,00322,LOWER HIGHWAY,40,CATTLE,8/1/2008,10/30/2008,ACTIVE,100,120
LLCAN02000,ALTURAS FO,0403398,03/01/2008,02/28/2018,,00326,SUMMIT FIELD,29,CATTLE,5/1/2008,9/30/2008,ACTIVE,100,146
LLCAN02000,ALTURAS FO,0403398,03/01/2008,02/28/2018,,00328,WILLIAMS,41,CATTLE,5/1/2012,7/1/2012,ACTIVE,100,84
LLCAN02000,ALTURAS FO,0403398,03/01/2008,02/28/2018,,00329,BROCKMAN,36,SHEEP,3/15/2008,5/15/2008,ACTIVE,100,15
LLCAN02000,ALTURAS FO,0403398,03/01/2008,02/28/2018,,00329,BROCKMAN,20,CATTLE,11/15/2008,2/28/2009,ACTIVE,100,70
LLCAN02000,ALTURAS FO,0403398,03/01/2008,02/28/2018,,00329,BROCKMAN,14,CATTLE,3/1/2008,5/15/2008,ACTIVE,100,35
LLCAN02000,ALTURAS FO,0403398,03/01/2008,02/28/2018,,00330,COFFIN,10,CATTLE,5/1/2008,9/30/2008,ACTIVE,73,37
LLCAN02000,ALTURAS FO,0403440,03/01/2013,12/31/2018,,01320,BARNTOP,53,CATTLE,4/15/2009,6/30/2009,ACTIVE,100,134
LLCAN02000,ALTURAS FO,0403511,03/01/2010,02/28/2020,,03770,BARROWS II,9,CATTLE,4/20/2010,6/30/2010,ACTIVE,100,21
LLCAN02000,ALTURAS FO,0403513,05/01/2014,02/28/2017,,00225,RADIO HILL,2,CATTLE,9/1/2014,10/31/2014,ACTIVE,100,4
LLCAN02000,ALTURAS FO,0403516,03/01/2010,02/28/2020,,00146,WESTSIDE,253,CATTLE,4/10/2010,6/10/2010,ACTIVE,100,516
LLCAN02000,ALTURAS FO,0403519,03/01/2010,02/28/2020,,00101,SOUTH TABLELANDS,345,CATTLE,4/16/2010,6/30/2010,ACTIVE,100,862
LLCAN02000,ALTURAS FO,0403533,06/01/2010,02/28/2016,,00232,NORTH JUNIPER,100,CATTLE,5/1/2010,7/19/2010,ACTIVE,100,263
LLCAN02000,ALTURAS FO,0403547,03/01/2015,02/28/2025,,00132,PERRY,8,CATTLE,6/15/2015,9/15/2015,ACTIVE,100,24
LLCAN02000,ALTURAS FO,0403557,03/01/2016,02/28/2026,,00213,HAYES SPRING,92,CATTLE,4/1/2013,4/15/2013,ACTIVE,5,2
LLCAN02000,ALTURAS FO,0403557,03/01/2016,02/28/2026,,00213,HAYES SPRING,92,CATTLE,4/16/2013,5/15/2013,ACTIVE,100,91
LLCAN02000,ALTURAS FO,0403627,06/30/2011,02/28/2021,,00201,BABCOCK,20,CATTLE,4/16/2014,6/15/2014,ACTIVE,100,40
LLCAN02000,ALTURAS FO,0403627,06/30/2011,02/28/2021,,00203,CHASE VALLEY,35,CATTLE,4/16/2000,5/15/2000,ACTIVE,86,30
LLCAN02000,ALTURAS FO,0403733,03/01/2012,05/01/2018,,00203,CHASE VALLEY,109,CATTLE,5/1/2012,6/15/2012,ACTIVE,100,165
LLCAN02000,ALTURAS FO,0403733,03/01/2012,05/01/2018,,00221,DIBBLE HILL,58,CATTLE,5/16/2012,6/15/2012,ACTIVE,47,28
LLCAN02000,ALTURAS FO,0403757,03/01/2012,02/28/2022,FLPMA 402(C)(2)/APPROP ACT,00143,S-X,10,CATTLE,4/1/2012,10/30/2012,ACTIVE,79,55
LLCAN02000,ALTURAS FO,0403778,03/01/2012,02/20/2016,,01401,PETERSEN,18,CATTLE,4/15/2013,6/30/2013,ACTIVE,100,46
LLCAN02000,ALTURAS FO,0403858,03/01/2013,02/28/2018,FLPMA 402(C)(2)/APPROP ACT,00208,BIG VALLEY MTN,40,CATTLE,4/16/2013,6/15/2013,ACTIVE,100,80
LLCAN02000,ALTURAS FO,0403860,05/16/2013,02/28/2023,,00219,KNUDSON,9,CATTLE,5/16/2013,9/15/2013,ACTIVE,100,36
LLCAN02000,ALTURAS FO,0403862,04/16/2014,02/28/2024,FLPMA 402(C)(2)/APPROP ACT,00229,INDIAN PEAK,12,CATTLE,4/16/2013,9/30/2013,ACTIVE,66,44
LLCAN02000,ALTURAS FO,0403867,06/17/2013,05/01/2016,,00316,SOUTH ASH VALLEY,967,CATTLE,5/15/1999,8/15/1999,ACTIVE,58,1715
LLCAN02000,ALTURAS FO,0403877,03/01/2014,02/15/2016,,00304,CRAMER,9,CATTLE,4/16/2007,8/15/2007,ACTIVE,100,36
LLCAN02000,ALTURAS FO,0403896,03/01/2014,02/28/2017,,10111,FISHER,4,CATTLE,4/1/2007,10/31/2007,ACTIVE,100,28
LLCAN02000,ALTURAS FO,0403944,05/01/2014,12/15/2015,,00223,NORTH DIBBLE,35,CATTLE,9/1/2010,10/31/2010,ACTIVE,75,53
LLCAN02000,ALTURAS FO,0403985,05/24/2014,05/24/2016,,00224,HARPER HILL,62,CATTLE,5/15/2007,8/14/2007,ACTIVE,39,73
LLCAN02000,ALTURAS FO,0403988,11/01/2014,02/28/2017,,01326,LOVENESS,50,CATTLE,4/15/2014,7/15/2014,ACTIVE,100,151
LLCAN02000,ALTURAS FO,0403988,11/01/2014,02/28/2017,,01327,NORTH BLOODY POINT,10,CATTLE,11/1/2014,11/15/2014,ACTIVE,100,5
LLCAN02000,ALTURAS FO,0404043,03/01/2015,02/28/2025,,01402,MOON SPRINGS,218,CATTLE,4/15/2005,7/14/2005,ACTIVE,100,652
LLCAN02000,ALTURAS FO,0404063,03/01/2015,02/28/2025,FLPMA 402(C)(2)/APPROP ACT,00205,DIXIE VALLEY,479,CATTLE,5/15/2005,5/30/2005,ACTIVE,87,219
LLCAN02000,ALTURAS FO,0404063,03/01/2015,02/28/2025,FLPMA 402(C)(2)/APPROP ACT,00205,DIXIE VALLEY,479,CATTLE,9/16/2005,12/1/2005,ACTIVE,87,1055
LLCAN02000,ALTURAS FO,0404063,03/01/2015,02/28/2025,FLPMA 402(C)(2)/APPROP ACT,00206,BALD MOUNTAIN,225,CATTLE,4/16/2005,8/1/2005,ACTIVE,86,687
LLCAN02000,ALTURAS FO,0404083,07/13/2015,02/28/2021,FLPMA 402(C)(2)/APPROP ACT,00241,ROBERTS RESERVOIR,27,CATTLE,5/1/2003,8/15/2003,ACTIVE,45,43
LLCAN02000,ALTURAS FO,0404172,03/01/2016,12/31/2019,FLPMA 402(C)(2)/APPROP ACT,00310,TULE MOUNTAIN,179,CATTLE,5/1/2006,9/30/2006,ACTIVE,98,882
LLCAN03000,ARCATA FO,0403599,11/30/2014,11/29/2024,,05515,TRAVIS RANCH,30,CATTLE,4/1/2011,11/30/2011,ACTIVE,100,241
LLCAN03000,ARCATA FO,0403599,11/30/2014,11/29/2024,,05515,TRAVIS RANCH,260,CATTLE,3/1/2011,3/30/2011,ACTIVE,25,64
LLCAN03000,ARCATA FO,0403599,11/30/2014,11/29/2024,,05515,TRAVIS RANCH,160,CATTLE,3/1/2011,3/30/2011,ACTIVE,25,39
LLCAN03000,ARCATA FO,0403599,11/30/2014,11/29/2024,,05515,TRAVIS RANCH,160,CATTLE,11/30/2010,2/28/2011,ACTIVE,25,120
LLCAN03000,ARCATA FO,0403599,11/30/2014,11/29/2024,,05515,TRAVIS RANCH,260,CATTLE,11/30/2010,2/28/2011,ACTIVE,25,194
LLCAN03000,ARCATA FO,0405403,03/01/2008,02/28/2018,,05403,JEWETT CREEK,60,CATTLE,4/15/2007,10/15/2007,ACTIVE,3,11
LLCAN03000,ARCATA FO,0405410,03/01/2013,02/28/2023,,05410,CENTERVILLE BLUFFS,1,HORSE,10/15/2011,2/28/2012,ACTIVE,100,5
LLCAN03000,ARCATA FO,0405410,03/01/2013,02/28/2023,,05410,CENTERVILLE BLUFFS,35,CATTLE,10/15/2011,12/15/2011,ACTIVE,100,71
LLCAN03000,ARCATA FO,0405410,03/01/2013,02/28/2023,,05410,CENTERVILLE BLUFFS,35,CATTLE,3/1/2012,4/15/2012,ACTIVE,100,53
LLCAN03000,ARCATA FO,0405410,03/01/2013,02/28/2023,,05410,CENTERVILLE BLUFFS,35,CATTLE,12/16/2011,2/15/2012,ACTIVE,100,71
LLCAN03000,ARCATA FO,0405410,03/01/2013,02/28/2023,,05410,CENTERVILLE BLUFFS,35,CATTLE,4/16/2012,6/15/2012,ACTIVE,100,70
LLCAN03000,ARCATA FO,0405410,03/01/2013,02/28/2023,,05410,CENTERVILLE BLUFFS,35,CATTLE,2/16/2012,2/28/2012,ACTIVE,100,15
LLCAN03000,ARCATA FO,0405410,03/01/2013,02/28/2023,,05410,CENTERVILLE BLUFFS,1,HORSE,3/1/2012,6/15/2012,ACTIVE,100,4
LLCAN03000,ARCATA FO,0405500,03/01/2011,02/28/2021,,05500,HORSE PASTURE RIDGE,29,CATTLE,10/15/2011,5/15/2012,ACTIVE,100,204
LLCAN03000,ARCATA FO,0405508,03/01/2010,02/28/2020,,05508,WILLIS RIDGE,25,CATTLE,11/15/2009,6/15/2010,ACTIVE,10,18
LLCAN03000,ARCATA FO,0405509,03/01/2011,02/28/2021,,05509,PEPPER GAP,8,HORSE,3/1/1999,2/28/2000,ACTIVE,6,6
LLCAN03000,ARCATA FO,0405513,03/01/2009,02/28/2019,,05513,LIGHTNING CAMP RIDGE,125,CATTLE,5/1/2009,10/31/2009,ACTIVE,4,30
LLCAN03800,KING RANGE NCA,0405405,11/01/2015,06/30/2025,,05405,HJ RIDGE,65,CATTLE,11/1/2008,2/28/2009,ACTIVE,100,256
LLCAN03800,KING RANGE NCA,0405405,11/01/2015,06/30/2025,,05405,HJ RIDGE,65,CATTLE,3/1/2009,6/30/2009,ACTIVE,100,261
LLCAN03800,KING RANGE NCA,0405406,11/01/2015,06/30/2025,,05406,MACKEY/SEALION/LAKE,138,CATTLE,11/1/2004,6/30/2005,ACTIVE,100,1098
