Adm State,Admin Office,Field Office,Allotment Number,Allotment Name,Available For Grazing,Grazing Decision,Public Acres,Amp Text,Amp Implement Date,Management Stat Text,Auth No,Permitted Aums,Suspended Aums,Susp Use Temp
ID,LLIDT02000,BURLEY FO,05325,SUBLETT,Y,,743,,,IMPROVE CATEGORY,1102171,117,,
ID,LLIDT02000,BURLEY FO,05326,POINT SPRINGS,Y,,"8,227",AMP IMPLEMENTED,12/01/1981,MAINTAIN CATEGORY,1102377,450,0,
ID,LLIDT02000,BURLEY FO,05326,POINT SPRINGS,Y,,"8,227",AMP IMPLEMENTED,12/01/1981,MAINTAIN CATEGORY,1102432,"1,275",0,0
ID,LLIDT02000,BURLEY FO,05326,POINT SPRINGS,Y,,"8,227",AMP IMPLEMENTED,12/01/1981,MAINTAIN CATEGORY,1102467,207,0,
ID,LLIDT02000,BURLEY FO,05326,POINT SPRINGS,Y,,"8,227",AMP IMPLEMENTED,12/01/1981,MAINTAIN CATEGORY,1102497,551,0,0
ID,LLIDT02000,BURLEY FO,05326,POINT SPRINGS,Y,,"8,227",AMP IMPLEMENTED,12/01/1981,MAINTAIN CATEGORY,1102498,502,,
ID,LLIDT02000,BURLEY FO,05326,POINT SPRINGS,Y,,"8,227",AMP IMPLEMENTED,12/01/1981,MAINTAIN CATEGORY,1102524,709,0,
ID,LLIDT02000,BURLEY FO,05326,POINT SPRINGS,Y,,"8,227",AMP IMPLEMENTED,12/01/1981,MAINTAIN CATEGORY,1104370,356,,
ID,LLIDT02000,BURLEY FO,05327,MEADOW CREEK,Y,,"13,372",,,IMPROVE CATEGORY,1102031,635,,
ID,LLIDT02000,BURLEY FO,05327,MEADOW CREEK,Y,,"13,372",,,IMPROVE CATEGORY,1102377,355,,
ID,LLIDT02000,BURLEY FO,05327,MEADOW CREEK,Y,,"13,372",,,IMPROVE CATEGORY,1102432,846,,
ID,LLIDT02000,BURLEY FO,05327,MEADOW CREEK,Y,,"13,372",,,IMPROVE CATEGORY,1102497,459,,
ID,LLIDT02000,BURLEY FO,05327,MEADOW CREEK,Y,,"13,372",,,IMPROVE CATEGORY,1102524,486,0,0
ID,LLIDT02000,BURLEY FO,05327,MEADOW CREEK,Y,,"13,372",,,IMPROVE CATEGORY,1104370,75,0,
ID,LLIDT02000,BURLEY FO,05328,POINT ALLOTMENT    *,Y,,"16,825",AMP IMPLEMENTED,07/01/1970,MAINTAIN CATEGORY,1102481,"2,834",,
ID,LLIDT02000,BURLEY FO,05330,SANDROCK,Y,,"3,144",AMP IMPLEMENTED,09/01/1985,IMPROVE CATEGORY,1102322,360,0,0
ID,LLIDT02000,BURLEY FO,05330,SANDROCK,Y,,"3,144",AMP IMPLEMENTED,09/01/1985,IMPROVE CATEGORY,1104261,548,0,0
ID,LLIDT02000,BURLEY FO,05330,SANDROCK,Y,,"3,144",AMP IMPLEMENTED,09/01/1985,IMPROVE CATEGORY,1104591,7,,
ID,LLIDT02000,BURLEY FO,05331,BRIDGE,Y,,"11,856",AMP IMPLEMENTED,03/01/1996,MAINTAIN CATEGORY,1102332,112,,
ID,LLIDT02000,BURLEY FO,05331,BRIDGE,Y,,"11,856",AMP IMPLEMENTED,03/01/1996,MAINTAIN CATEGORY,1102364,"1,003",0,
ID,LLIDT02000,BURLEY FO,05332,STREVELL,Y,,"6,049",,,IMPROVE CATEGORY,1102334,162,265,
ID,LLIDT02000,BURLEY FO,05333,GREEN CANYON,Y,,442,,,IMPROVE CATEGORY,,,,
ID,LLIDT02000,BURLEY FO,05336,RAFT RIVER ISO #2,Y,,518,,,IMPROVE CATEGORY,,,,
ID,LLIDT02000,BURLEY FO,05342,RAILROAD GRADE,Y,,492,,,UNCLASSIFIED,,,,
ID,LLIDT02000,BURLEY FO,05343,LANDING FIELD,Y,,960,,,CUSTODIAL CATEGORY,,,,
ID,LLIDT02000,BURLEY FO,05344,DOE,Y,,560,,,UNCLASSIFIED,,,,
ID,LLIDT02000,BURLEY FO,05346,CEMETARY,Y,,200,,,CUSTODIAL CATEGORY,,,,
ID,LLIDT02000,BURLEY FO,05348,SADDLE HORSE BASIN,Y,,"1,716",,,IMPROVE CATEGORY,1102031,250,,
ID,LLIDT02000,BURLEY FO,14141,BIG CREEK ISO.,Y,,320,,,CUSTODIAL CATEGORY,1104874,89,,
ID,LLIDT03000,SHOSHONE FO,80120,CHERRY CREEK,Y,,"1,044",,,IMPROVE CATEGORY,1105076,150,10,0
ID,LLIDT03000,SHOSHONE FO,80121,LITTLE BEAVER,Y,,"5,734",,,IMPROVE CATEGORY,1104204,135,0,0
ID,LLIDT03000,SHOSHONE FO,80121,LITTLE BEAVER,Y,,"5,734",,,IMPROVE CATEGORY,1105076,814,,
ID,LLIDT03000,SHOSHONE FO,80122,BIG BEAVER,Y,,"1,562",,,IMPROVE CATEGORY,1101814,201,0,
ID,LLIDT03000,SHOSHONE FO,80122,BIG BEAVER,Y,,"1,562",,,IMPROVE CATEGORY,1105500,144,249,0
ID,LLIDT03000,SHOSHONE FO,80124,SEVERE ALLOTMENT,Y,,321,,,MAINTAIN CATEGORY,1104204,29,0,0
ID,LLIDT03000,SHOSHONE FO,80201,WOLFTONE,Y,,344,,,IMPROVE CATEGORY,1105076,9,5,
ID,LLIDT03000,SHOSHONE FO,80202,CAMP CREEK,Y,,"3,280",,,IMPROVE CATEGORY,1105500,452,278,
ID,LLIDT03000,SHOSHONE FO,80203,SQUARE MOUNTAIN,Y,,265,,,MAINTAIN CATEGORY,1105117,29,18,
ID,LLIDT03000,SHOSHONE FO,80204,RED ELEPHANT,Y,,"1,875",,,IMPROVE CATEGORY,1102233,149,114,
ID,LLIDT03000,SHOSHONE FO,80205,CROY CREEK,Y,,"8,482",AMP IMPLEMENTED,06/01/1983,IMPROVE CATEGORY,1102233,"1,331",812,
ID,LLIDT03000,SHOSHONE FO,80208,SHIRLEY,Y,,186,,,MAINTAIN CATEGORY,1100476,2,0,
ID,LLIDT03000,SHOSHONE FO,80209,TIMBER GULCH,Y,,"2,810",,,MAINTAIN CATEGORY,1104106,102,84,34
ID,LLIDT03000,SHOSHONE FO,80210,DEER CREEK,Y,,"3,525",,,IMPROVE CATEGORY,1105318,299,136,
ID,LLIDT03000,SHOSHONE FO,80212,BULLION,Y,,"1,585",,,MAINTAIN CATEGORY,1105330,256,185,
ID,LLIDT03000,SHOSHONE FO,80214,KENT CANYON,Y,,"2,409",,,IMPROVE CATEGORY,1105001,67,36,
ID,LLIDT03000,SHOSHONE FO,80214,KENT CANYON,Y,,"2,409",,,IMPROVE CATEGORY,1105147,155,405,0
